"symbol","uniprot","ensembl","entrez","name"
"APOBEC3B","Q9UH17","ENSG00000179750",9582,"DNA dC->dU-editing enzyme APOBEC-3B"
"AR","P10275","ENSG00000169083",367,"Androgen receptor"
"ARF3","P61204","ENSG00000134287",377,"ADP-ribosylation factor 3"
"ARFIP1","P53367","ENSG00000164144",27236,"Arfaptin-1"
"ARHGAP12","Q8IWW6","ENSG00000165322",94134,"Rho GTPase-activating protein 12"
"ARHGAP32","A7KAX9","ENSG00000134909",9743,"Rho GTPase-activating protein 32"
"ARHGAP44","Q17R89","ENSG00000006740",9912,"Rho GTPase-activating protein 44"
"ARL5A","Q9Y689","ENSG00000162980",26225,"ADP-ribosylation factor-like protein 5A"
"ARRDC1","Q8N5I2","ENSG00000197070",92714,"Arrestin domain-containing protein 1"
"ASTN2","O75129","ENSG00000148219",23245,"Astrotactin-2"
"ATP2C2","O75185","ENSG00000064270",9914,"Calcium-transporting ATPase type 2C member 2"
"ATP6V1B2","P21281","ENSG00000147416",526,"V-type proton ATPase subunit B, brain isoform"
"ATP6V1D","Q9Y5K8","ENSG00000100554",51382,"V-type proton ATPase subunit D"
"AXL","P30530","ENSG00000167601",558,"Tyrosine-protein kinase receptor UFO"
"B3GAT2","Q9NPZ5","ENSG00000112309",135152,"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2"
"BCR","P11274","ENSG00000186716",613,"Breakpoint cluster region protein"
"BRD7","Q9NPI1","ENSG00000166164",29117,"Bromodomain-containing protein 7"
"BUB1B","O60566","ENSG00000156970",701,"Mitotic checkpoint serine/threonine-protein kinase BUB1 beta"
"BUB3","O43684","ENSG00000154473",9184,"Mitotic checkpoint protein BUB3"
NA,NA,NA,NA,NA
"MSANTD2","Q6P1R3","ENSG00000120458",79684,"Myb/SANT-like DNA-binding domain-containing protein 2"
"C12orf65","Q9H3J6","ENSG00000130921",91574,"Mitochondrial translation release factor in rescue"
"RUBCNL","Q9H714","ENSG00000102445",80183,"Protein associated with UVRAG as autophagy enhancer"
"TEPSIN","Q96N21","ENSG00000167302",146705,"AP-4 complex accessory subunit Tepsin"
"NCBP3","Q53F19","ENSG00000074356",55421,"Nuclear cap-binding protein subunit 3"
NA,NA,NA,NA,NA
"MYDGF","Q969H8","ENSG00000074842",56005,"Myeloid-derived growth factor"
"BRME1","Q0VDD7","ENSG00000288152",79173,"Break repair meiotic recombinase recruitment factor 1"
"EMC10","Q5UCC4","ENSG00000161671",284361,"ER membrane protein complex subunit 10"
"C1D","Q13901","ENSG00000197223",10438,"Nuclear nucleic acid-binding protein C1D"
"C1orf109","Q9NX04","ENSG00000116922",54955,"Uncharacterized protein C1orf109"
"MICOS10","Q5TGZ0","ENSG00000173436",440574,"MICOS complex subunit MIC10"
"STPG1","Q5TH74","ENSG00000001460",90529,"O(6)-methylguanine-induced apoptosis 2"
"C1orf50","Q9BV19","ENSG00000164008",79078,"Uncharacterized protein C1orf50"
"C1orf54","Q8WWF1","ENSG00000118292",79630,"Uncharacterized protein C1orf54"
"GLMP","Q8WWB7","ENSG00000198715",112770,"Glycosylated lysosomal membrane protein"
"C1S","P09871","ENSG00000182326",716,"Complement C1s subcomponent"
"RIPOR3","Q96MK2","ENSG00000042062",140876,"RIPOR family member 3"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
"CMSS1","Q9BQ75","ENSG00000184220",84319,"Protein CMSS1"
"C3orf38","Q5JPI3","ENSG00000179021",285237,"Uncharacterized protein C3orf38"
NA,NA,NA,NA,NA
"TNNT2","P45379","ENSG00000118194",7139,"Troponin T, cardiac muscle"
"RBIS","Q8N0T1","ENSG00000176731",401466,"Ribosomal biogenesis factor"
"CYSRT1","A8MQ03","ENSG00000197191",375791,"Cysteine-rich tail protein 1"
"FAM219A","Q8IW50","ENSG00000164970",203259,"Protein FAM219A"
"CACNA1A","O00555","ENSG00000141837",773,"Voltage-dependent P/Q-type calcium channel subunit alpha-1A"
"CALM1","P0DP23","ENSG00000198668",801,"Calmodulin-1"
"CALM3","P0DP25","ENSG00000160014",808,"Calmodulin-3"
"CCDC124","Q96CT7","ENSG00000007080",115098,"Coiled-coil domain-containing protein 124"
"CCDC61","Q9Y6R9","ENSG00000104983",729440,"Centrosomal protein CCDC61"
"CCNY","Q8ND76","ENSG00000108100",219771,"Cyclin-Y"
"CCR4","P51679","ENSG00000183813",1233,"C-C chemokine receptor type 4"
"CCT8","P50990","ENSG00000156261",10694,"T-complex protein 1 subunit theta"
"CDC42BPB","Q9Y5S2","ENSG00000198752",9578,"Serine/threonine-protein kinase MRCK beta"
"CDKN2C","P42773","ENSG00000123080",1031,"Cyclin-dependent kinase 4 inhibitor C"
"CDKN2D","P55273","ENSG00000129355",1032,"Cyclin-dependent kinase 4 inhibitor D"
"CDKN3","Q16667","ENSG00000100526",1033,"Cyclin-dependent kinase inhibitor 3"
"CES1","P23141","ENSG00000262243",1066,"Liver carboxylesterase 1"
"CFLAR","O15519","ENSG00000003402",8837,"CASP8 and FADD-like apoptosis regulator"
"CGRRF1","Q99675","ENSG00000100532",10668,"Cell growth regulator with RING finger domain protein 1"
"CHCHD1","Q96BP2","ENSG00000172586",118487,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 1"
"CHCHD6","Q9BRQ6","ENSG00000159685",84303,"MICOS complex subunit MIC25"
"CHID1","Q9BWS9","ENSG00000177830",66005,"Chitinase domain-containing protein 1"
"CIRBP","Q14011","ENSG00000099622",1153,"Cold-inducible RNA-binding protein"
"UTP4","Q969X6","ENSG00000262788",84916,"U3 small nucleolar RNA-associated protein 4 homolog"
"CISD2","Q8N5K1","ENSG00000145354",493856,"CDGSH iron-sulfur domain-containing protein 2"
"CKAP2","Q8WWK9","ENSG00000136108",26586,"Cytoskeleton-associated protein 2"
"CLIC2","O15247","ENSG00000155962",1193,"Chloride intracellular channel protein 2"
"CLIC4","Q9Y696","ENSG00000169504",25932,"Chloride intracellular channel protein 4"
"CLK3","P49761","ENSG00000179335",1198,"Dual specificity protein kinase CLK3"
"CLPB","Q9H078","ENSG00000162129",81570,"Caseinolytic peptidase B protein homolog"
"CLSTN3","Q9BQT9","ENSG00000288427",9746,"Calsyntenin-3"
"CLU","P10909","ENSG00000120885",1191,"Clusterin"
"CMTM4","Q8IZR5","ENSG00000183723",146223,"CKLF-like MARVEL transmembrane domain-containing protein 4"
"CNKSR1","Q969H4","ENSG00000142675",10256,"Connector enhancer of kinase suppressor of ras 1"
"CNR2","P34972","ENSG00000188822",1269,"Cannabinoid receptor 2"
"CNRIP1","Q96F85","ENSG00000119865",25927,"CB1 cannabinoid receptor-interacting protein 1"
"COL11A1","P12107","ENSG00000060718",1301,"Collagen alpha-1(XI) chain"
"COPB2","P35606","ENSG00000184432",9276,"Coatomer subunit beta'"
"COPG1","Q9Y678","ENSG00000181789",22820,"Coatomer subunit gamma-1"
"COX5A","P20674","ENSG00000178741",9377,"Cytochrome c oxidase subunit 5A, mitochondrial"
"CPEB3","Q8NE35","ENSG00000107864",22849,"Cytoplasmic polyadenylation element-binding protein 3"
"CPM","P14384","ENSG00000135678",1368,"Carboxypeptidase M"
"CPNE8","Q86YQ8","ENSG00000139117",144402,"Copine-8"
"INTS11","Q5TA45","ENSG00000127054",54973,"Integrator complex subunit 11"
"CREB5","Q02930","ENSG00000146592",9586,"Cyclic AMP-responsive element-binding protein 5"
"CRMP1","Q14194","ENSG00000072832",1400,"Dihydropyrimidinase-related protein 1"
"CRTC3","Q6UUV7","ENSG00000140577",64784,"CREB-regulated transcription coactivator 3"
"CSAD","Q9Y600","ENSG00000139631",51380,"Cysteine sulfinic acid decarboxylase"
"CSMD1","Q96PZ7","ENSG00000183117",64478,"CUB and sushi domain-containing protein 1"
"CSTB","P04080","ENSG00000160213",1476,"Cystatin-B"
"CCN2","P29279","ENSG00000118523",1490,"CCN family member 2"
"CUL4A","Q13619","ENSG00000139842",8451,"Cullin-4A"
"CXADR","P78310","ENSG00000154639",1525,"Coxsackievirus and adenovirus receptor"
"BCLAF3","A2AJT9","ENSG00000173681",256643,"BCLAF1 and THRAP3 family member 3"
"CYGB","Q8WWM9","ENSG00000161544",114757,"Cytoglobin"
"CYSLTR1","Q9Y271","ENSG00000173198",10800,"Cysteinyl leukotriene receptor 1"
"CYTH2","Q99418","ENSG00000105443",9266,"Cytohesin-2"
"D2HGDH","Q8N465","ENSG00000180902",728294,"D-2-hydroxyglutarate dehydrogenase, mitochondrial"
"DBNDD1","Q9H9R9","ENSG00000003249",79007,"Dysbindin domain-containing protein 1"
"DBR1","Q9UK59","ENSG00000138231",51163,"Lariat debranching enzyme"
"DCAF12","Q5T6F0","ENSG00000198876",25853,"DDB1- and CUL4-associated factor 12"
"DCTD","P32321","ENSG00000129187",1635,"Deoxycytidylate deaminase"
"DDX19B","Q9UMR2","ENSG00000157349",11269,"ATP-dependent RNA helicase DDX19B"
"DDX39A","O00148","ENSG00000123136",10212,"ATP-dependent RNA helicase DDX39A"
"DDX3Y","O15523","ENSG00000067048",8653,"ATP-dependent RNA helicase DDX3Y"
"DEGS1","O15121","ENSG00000143753",8560,"Sphingolipid delta(4)-desaturase DES1"
"DENND4C","Q5VZ89","ENSG00000137145",55667,"DENN domain-containing protein 4C"
"DGKD","Q16760","ENSG00000280873",8527,"Diacylglycerol kinase delta"
"DGKQ","P52824","ENSG00000145214",1609,"Diacylglycerol kinase theta"
"DGUOK","Q16854","ENSG00000114956",1716,"Deoxyguanosine kinase, mitochondrial"
"DHX37","Q8IY37","ENSG00000150990",57647,"Probable ATP-dependent RNA helicase DHX37"
"DICER1","Q9UPY3","ENSG00000100697",23405,"Endoribonuclease Dicer"
"DIRAS1","O95057","ENSG00000176490",148252,"GTP-binding protein Di-Ras1"
"DKK3","Q9UBP4","ENSG00000050165",27122,"Dickkopf-related protein 3"
"DNAH12","Q6ZR08","ENSG00000174844",201625,"Dynein axonemal heavy chain 12"
"DNAJC4","Q9NNZ3","ENSG00000110011",3338,"DnaJ homolog subfamily C member 4"
"DNAL1","Q4LDG9","ENSG00000119661",83544,"Dynein axonemal light chain 1"
"DNHD1","Q96M86","ENSG00000179532",144132,"Dynein heavy chain domain-containing protein 1"
"DNM1","Q05193","ENSG00000106976",1759,"Dynamin-1"
"DNM2","P50570","ENSG00000079805",1785,"Dynamin-2"
"DOK3","Q7L591","ENSG00000146094",79930,"Docking protein 3"
"DOLK","Q9UPQ8","ENSG00000175283",22845,"Dolichol kinase"
"DQX1","Q8TE96","ENSG00000144045",165545,"ATP-dependent RNA helicase DQX1"
"DR1","Q01658","ENSG00000117505",1810,"Protein Dr1"
"DRG1","Q9Y295","ENSG00000185721",4733,"Developmentally-regulated GTP-binding protein 1"
"DSP","P15924","ENSG00000096696",1832,"Desmoplakin"
"DST","Q03001","ENSG00000151914",667,"Dystonin"
"DUSP13","Q9UII6","ENSG00000079393",51207,"Dual specificity protein phosphatase 13 isoform B"
"ECD","O95905","ENSG00000122882",11319,"Protein ecdysoneless homolog"
"ECHDC2","Q86YB7","ENSG00000121310",55268,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial"
"EDC3","Q96F86","ENSG00000179151",80153,"Enhancer of mRNA-decapping protein 3"
"EED","O75530","ENSG00000074266",8726,"Polycomb protein EED"
"EEF2K","O00418","ENSG00000103319",29904,"Eukaryotic elongation factor 2 kinase"
"EFR3A","Q14156","ENSG00000132294",23167,"Protein EFR3 homolog A"
"EIF1AX","P47813","ENSG00000173674",1964,"Eukaryotic translation initiation factor 1A, X-chromosomal"
"EIF2B1","Q14232","ENSG00000111361",1967,"Translation initiation factor eIF-2B subunit alpha"
"EIF2S2","P20042","ENSG00000125977",8894,"Eukaryotic translation initiation factor 2 subunit 2"
"ELAC1","Q9H777","ENSG00000141642",55520,"Zinc phosphodiesterase ELAC protein 1"
"ELAVL2","Q12926","ENSG00000107105",1993,"ELAV-like protein 2"
"EMILIN1","Q9Y6C2","ENSG00000138080",11117,"EMILIN-1"
"EMILIN2","Q9BXX0","ENSG00000132205",84034,"EMILIN-2"
"EML3","Q32P44","ENSG00000149499",256364,"Echinoderm microtubule-associated protein-like 3"
"ENHO","Q6UWT2","ENSG00000168913",375704,"Adropin"
"ENOX2","Q16206","ENSG00000165675",10495,"Ecto-NOX disulfide-thiol exchanger 2"
"EPB41L4B","Q9H329","ENSG00000095203",54566,"Band 4.1-like protein 4B"
"EPDR1","Q9UM22","ENSG00000086289",54749,"Mammalian ependymin-related protein 1"
"ERCC6","Q03468","ENSG00000225830",2074,"DNA excision repair protein ERCC-6"
"ETS2","P15036","ENSG00000157557",2114,"Protein C-ets-2"
"TCAF1","Q9Y4C2","ENSG00000198420",9747,"TRPM8 channel-associated factor 1"
"TCAF2","A6NFQ2","ENSG00000170379",285966,"TRPM8 channel-associated factor 2"
"FAM161A","Q3B820","ENSG00000170264",84140,"Protein FAM161A"
"FAM166A","Q6J272","ENSG00000188163",401565,"Protein FAM166A"
"EVA1A","Q9H8M9","ENSG00000115363",84141,"Protein eva-1 homolog A"
"FAM177B","A6PVY3","ENSG00000197520",400823,"Protein FAM177B"
"TOGARAM1","Q9Y4F4","ENSG00000198718",23116,"TOG array regulator of axonemal microtubules protein 1"
"FAM199X","Q6PEV8","ENSG00000123575",139231,"Protein FAM199X"
"FAM43B","Q6ZT52","ENSG00000183114",163933,"Protein FAM43B"
"FAN1","Q9Y2M0","ENSG00000276787",22909,"Fanconi-associated nuclease 1"
"FAR1","Q8WVX9","ENSG00000197601",84188,"Fatty acyl-CoA reductase 1"
"FER","P16591","ENSG00000151422",2241,"Tyrosine-protein kinase Fer"
"GLRA1","P23415","ENSG00000145888",2741,"Glycine receptor subunit alpha-1"
"GLRB","P48167","ENSG00000109738",2743,"Glycine receptor subunit beta"
"GON4L","Q3T8J9","ENSG00000116580",54856,"GON-4-like protein"
"GOSR2","O14653","ENSG00000108433",9570,"Golgi SNAP receptor complex member 2"
"GPBP1","Q86WP2","ENSG00000062194",65056,"Vasculin"
"GPC2","Q8N158","ENSG00000213420",221914,"Glypican-2"
"GPR35","Q9HC97","ENSG00000178623",2859,"G-protein coupled receptor 35"
"GPR37","O15354","ENSG00000170775",2861,"Prosaposin receptor GPR37"
"GPT","P24298","ENSG00000167701",2875,"Alanine aminotransferase 1"
"GRIK2","Q13002","ENSG00000164418",2898,"Glutamate receptor ionotropic, kainate 2"
"GRIK5","Q16478","ENSG00000105737",2901,"Glutamate receptor ionotropic, kainate 5"
NA,NA,NA,NA,NA
"GRIN2C","Q14957","ENSG00000161509",2905,"Glutamate receptor ionotropic, NMDA 2C"
"HASPIN","Q8TF76","ENSG00000177602",83903,"Serine/threonine-protein kinase haspin"
"GSTCD","Q8NEC7","ENSG00000138780",79807,"Glutathione S-transferase C-terminal domain-containing protein"
"MTG2","Q9H4K7","ENSG00000101181",26164,"Mitochondrial ribosome-associated GTPase 2"
"GYG1","P46976","ENSG00000163754",2992,"Glycogenin-1"
"HADHA","P40939","ENSG00000084754",3030,"Trifunctional enzyme subunit alpha, mitochondrial"
"HAGHL","Q6PII5","ENSG00000103253",84264,"Hydroxyacylglutathione hydrolase-like protein"
"HAS3","O00219","ENSG00000103044",3038,"Hyaluronan synthase 3"
"HCFC2","Q9Y5Z7","ENSG00000111727",29915,"Host cell factor 2"
"HDGFL1","Q5TGJ6","ENSG00000112273",154150,"Hepatoma-derived growth factor-like protein 1"
"HEBP1","Q9NRV9","ENSG00000013583",50865,"Heme-binding protein 1"
NA,NA,NA,NA,NA
"HLTF","Q14527","ENSG00000071794",6596,"Helicase-like transcription factor"
"HMBOX1","Q6NT76","ENSG00000147421",79618,"Homeobox-containing protein 1"
"HNRNPA1","P09651","ENSG00000135486",3178,"Heterogeneous nuclear ribonucleoprotein A1"
"HOXC9","P31274","ENSG00000180806",3225,"Homeobox protein Hox-C9"
"HSD17B1","P14061","ENSG00000108786",3292,"17-beta-hydroxysteroid dehydrogenase type 1"
"HSD17B6","O14756","ENSG00000025423",8630,"17-beta-hydroxysteroid dehydrogenase type 6"
"HSF5","Q4G112","ENSG00000176160",124535,"Heat shock factor protein 5"
"HTR6","P50406","ENSG00000158748",3362,"5-hydroxytryptamine receptor 6"
"HYAL4","Q2M3T9","ENSG00000106302",23553,"Hyaluronidase-4"
"IFIH1","Q9BYX4","ENSG00000115267",64135,"Interferon-induced helicase C domain-containing protein 1"
"IFT88","Q13099","ENSG00000032742",8100,"Intraflagellar transport protein 88 homolog"
"IGF1R","P08069","ENSG00000140443",3480,"Insulin-like growth factor 1 receptor"
"IL15RA","Q13261","ENSG00000134470",3601,"Interleukin-15 receptor subunit alpha"
"IL17RD","Q8NFM7","ENSG00000144730",54756,"Interleukin-17 receptor D"
"IL18R1","Q13478","ENSG00000115604",8809,"Interleukin-18 receptor 1"
"IL1RAP","Q9NPH3","ENSG00000196083",3556,"Interleukin-1 receptor accessory protein"
"IMPDH2","P12268","ENSG00000178035",3615,"Inosine-5'-monophosphate dehydrogenase 2"
"PATJ","Q8NI35","ENSG00000132849",10207,"InaD-like protein"
"ING5","Q8WYH8","ENSG00000168395",84289,"Inhibitor of growth protein 5"
"INPP5J","Q15735","ENSG00000185133",27124,"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A"
"IPO8","O15397","ENSG00000133704",10526,"Importin-8"
"IQCE","Q6IPM2","ENSG00000106012",23288,"IQ domain-containing protein E"
"IQSEC1","Q6DN90","ENSG00000144711",9922,"IQ motif and SEC7 domain-containing protein 1"
"ITGAV","P06756","ENSG00000138448",3685,"Integrin alpha-V"
"ITPA","Q9BY32","ENSG00000125877",3704,"Inosine triphosphate pyrophosphatase"
"ITPR2","Q14571","ENSG00000123104",3709,"Inositol 1,4,5-trisphosphate receptor type 2"
"JAG1","P78504","ENSG00000101384",182,"Protein jagged-1"
"JAZF1","Q86VZ6","ENSG00000153814",221895,"Juxtaposed with another zinc finger protein 1"
"JMJD6","Q6NYC1","ENSG00000070495",23210,"Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6"
"KCNMB2","Q9Y691","ENSG00000197584",10242,"Calcium-activated potassium channel subunit beta-2"
"KCNN4","O15554","ENSG00000104783",3783,"Intermediate conductance calcium-activated potassium channel protein 4"
"KDM3B","Q7LBC6","ENSG00000120733",51780,"Lysine-specific demethylase 3B"
"KHK","P50053","ENSG00000138030",3795,"Ketohexokinase"
"BICRAL","Q6AI39","ENSG00000112624",23506,"BRD4-interacting chromatin-remodeling complex-associated protein-like"
"KHDC4","Q7Z7F0","ENSG00000132680",22889,"KH homology domain-containing protein 4"
"MYORG","Q6NSJ0","ENSG00000164976",57462,"Myogenesis-regulating glycosidase"
"KIF15","Q9NS87","ENSG00000280610",56992,"Kinesin-like protein KIF15"
"KIF1C","O43896","ENSG00000129250",10749,"Kinesin-like protein KIF1C"
"KIF23","Q02241","ENSG00000137807",9493,"Kinesin-like protein KIF23"
"KIF26A","Q9ULI4","ENSG00000066735",26153,"Kinesin-like protein KIF26A"
"KIF2C","Q99661","ENSG00000142945",11004,"Kinesin-like protein KIF2C"
"KIFAP3","Q92845","ENSG00000075945",22920,"Kinesin-associated protein 3"
"KIRREL1","Q96J84","ENSG00000183853",55243,"Kin of IRRE-like protein 1"
"KLHL17","Q6TDP4","ENSG00000187961",339451,"Kelch-like protein 17"
"KLHL21","Q9UJP4","ENSG00000162413",9903,"Kelch-like protein 21"
"KREMEN1","Q96MU8","ENSG00000183762",83999,"Kremen protein 1"
"KRI1","Q8N9T8","ENSG00000129347",65095,"Protein KRI1 homolog"
"KRT6B","P04259","ENSG00000185479",3854,"Keratin, type II cytoskeletal 6B"
"KRT8","P05787","ENSG00000170421",3856,"Keratin, type II cytoskeletal 8"
"L1CAM","P32004","ENSG00000198910",3897,"Neural cell adhesion molecule L1"
"LAIR1","Q6GTX8","ENSG00000276163",3903,"Leukocyte-associated immunoglobulin-like receptor 1"
NA,"H7C1C5",NA,NA,"Lipocln_cytosolic_FA-bd_dom domain-containing protein"
"LDHB","P07195","ENSG00000111716",3945,"L-lactate dehydrogenase B chain"
"LEO1","Q8WVC0","ENSG00000166477",123169,"RNA polymerase-associated protein LEO1"
"LETM1","O95202","ENSG00000168924",3954,"Mitochondrial proton/calcium exchanger protein"
"LHFPL5","Q8TAF8","ENSG00000197753",222662,"LHFPL tetraspan subfamily member 5 protein"
"LHX9","Q9NQ69","ENSG00000143355",56956,"LIM/homeobox protein Lhx9"
"LNX2","Q8N448","ENSG00000139517",222484,"Ligand of Numb protein X 2"
"LRFN3","Q9BTN0","ENSG00000126243",79414,"Leucine-rich repeat and fibronectin type-III domain-containing protein 3"
"LRP4","O75096","ENSG00000134569",4038,"Low-density lipoprotein receptor-related protein 4"
"LRRC23","Q53EV4","ENSG00000010626",10233,"Leucine-rich repeat-containing protein 23"
"LRRC27","Q9C0I9","ENSG00000148814",80313,"Leucine-rich repeat-containing protein 27"
"LRRC39","Q96DD0","ENSG00000122477",127495,"Leucine-rich repeat-containing protein 39"
NA,NA,NA,NA,NA
"LSR","Q86X29","ENSG00000105699",51599,"Lipolysis-stimulated lipoprotein receptor"
"LTBP1","Q14766","ENSG00000049323",4052,"Latent-transforming growth factor beta-binding protein 1"
"LTK","P29376","ENSG00000062524",4058,"Leukocyte tyrosine kinase receptor"
"LUC7L3","O95232","ENSG00000108848",51747,"Luc7-like protein 3"
"LYPLAL1","Q5VWZ2","ENSG00000143353",127018,"Lysophospholipase-like protein 1"
"LYST","Q99698","ENSG00000143669",1130,"Lysosomal-trafficking regulator"
"MADD","Q8WXG6","ENSG00000110514",8567,"MAP kinase-activating death domain protein"
"MAFG","O15525","ENSG00000197063",4097,"Transcription factor MafG"
"MAGEA4","P43358","ENSG00000147381",4103,"Melanoma-associated antigen 4"
NA,NA,NA,NA,NA
"MAP3K15","Q6ZN16","ENSG00000180815",389840,"Mitogen-activated protein kinase kinase kinase 15"
"MAPK12","P53778","ENSG00000188130",6300,"Mitogen-activated protein kinase 12"
"MAPK15","Q8TD08","ENSG00000274205",225689,"Mitogen-activated protein kinase 15"
"MARK2","Q7KZI7","ENSG00000072518",2011,"Serine/threonine-protein kinase MARK2"
"MAST3","O60307","ENSG00000099308",23031,"Microtubule-associated serine/threonine-protein kinase 3"
"MATR3","P43243","ENSG00000015479",9782,"Matrin-3"
"MAVS","Q7Z434","ENSG00000088888",57506,"Mitochondrial antiviral-signaling protein"
"MAZ","P56270","ENSG00000103495",4150,"Myc-associated zinc finger protein"
"MBOAT7","Q96N66","ENSG00000277025",79143,"Lysophospholipid acyltransferase 7"
"MCM10","Q7L590","ENSG00000065328",55388,"Protein MCM10 homolog"
"MCM7","P33993","ENSG00000166508",4176,"DNA replication licensing factor MCM7"
"MDN1","Q9NU22","ENSG00000288121",23195,"Midasin"
"MED28","Q9H204","ENSG00000118579",80306,"Mediator of RNA polymerase II transcription subunit 28"
"MFAP3L","O75121","ENSG00000198948",9848,"Microfibrillar-associated protein 3-like"
"MFGE8","Q08431","ENSG00000140545",4240,"Lactadherin"
"MFSD5","Q6N075","ENSG00000182544",84975,"Molybdate-anion transporter"
"MINPP1","Q9UNW1","ENSG00000107789",9562,"Multiple inositol polyphosphate phosphatase 1"
"MLXIPL","Q9NP71","ENSG00000009950",51085,"Carbohydrate-responsive element-binding protein"
"MMP14","P50281","ENSG00000157227",4323,"Matrix metalloproteinase-14"
"MMS22L","Q6ZRQ5","ENSG00000146263",253714,"Protein MMS22-like"
"MTARC2","Q969Z3","ENSG00000117791",54996,"Mitochondrial amidoxime reducing component 2"
"MPV17","P39210","ENSG00000115204",4358,"Protein Mpv17"
"MRPS5","P82675","ENSG00000144029",64969,"28S ribosomal protein S5, mitochondrial"
"MTFMT","Q96DP5","ENSG00000103707",123263,"Methionyl-tRNA formyltransferase, mitochondrial"
NA,"A0A6Q8PFN2",NA,NA,"Mucin-2"
"MXD4","Q14582","ENSG00000123933",10608,"Max dimerization protein 4"
"MYB","P10242","ENSG00000118513",4602,"Transcriptional activator Myb"
"MYOM2","P54296","ENSG00000274137",9172,"Myomesin-2"
"MYOT","Q9UBF9","ENSG00000120729",9499,"Myotilin"
"NSMCE3","Q96MG7","ENSG00000282130",56160,"Non-structural maintenance of chromosomes element 3 homolog"
"NDUFS2","O75306","ENSG00000158864",4720,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial"
"NEDD4","P46934","ENSG00000069869",4734,"E3 ubiquitin-protein ligase NEDD4"
"NEK2","P51955","ENSG00000117650",4751,"Serine/threonine-protein kinase Nek2"
"NFKBIE","O00221","ENSG00000146232",4794,"NF-kappa-B inhibitor epsilon"
"NMRAL1","Q9HBL8","ENSG00000274684",57407,"NmrA-like family domain-containing protein 1"
"NPW","Q8N729","ENSG00000183971",283869,"Neuropeptide W"
